x1	y1	z1
PTA	Setmar	0.1
PTA	Setx	2.2
PTA	Sez6	0.1
PTA	Sez6l	0.1
PTA	Sez6l2	0.1
PTA	Sf3a1	2.7
PTA	Sf3a2	0.2
PTA	Sf3a3	3.5
PTA	Sf3b3	3.8
PTA	Sf3b4	0.4
PTA	Sf3b5	5.1
PTA	Sfi1	0.1
PTA	Sfmbt1	0.1
PTA	Sfmbt2	3.4
PTA	Sfn	0.1
PTA	Sfrp1	0.1
PTA	Sfrp2	0.1
PTA	Sfrp4	0.1
PTA	Sfrp5	0.1
PTA	Sft2d1	0.2
PTA	Sft2d3	0.1
PTA	Sfta2	0.1
PTA	Sftpa1	0.1
PTA	Sftpb	0.1
PTA	Sftpc	0.1
PTA	Sftpd	0.1
PTA	Sfxn2	0.1
PTA	Sfxn3	0.4
PTA	Sfxn4	1.4
PTA	Sgca	0.1
PTA	Sgcd	4.0
PTA	Sgcg	0.1
PTA	Sgcz	0.1
PTA	Sgk1	0.1
PTA	Sgk2	0.1
PTA	Sgk3	1.1
PTA	Sgms1	0.9
PTA	Sgms2	0.1
PTA	Sgol1	0.1
PTA	Sgol2	0.1
PTA	Sgpl1	1.6
PTA	Sgpp2	0.1
PTA	Sgsh	0.1
PTA	Sgsm1	0.1
PTA	Sgsm2	0.4
PTA	Sgsm3	0.1
PTA	Sgtb	0.4
PTA	Sh2b1	0.1
PTA	Sh2b2	0.1
PTA	Sh2b3	0.3
PTA	Sh2d1a	0.1
PTA	Sh2d2a	0.1
PTA	Sh2d3c	0.1
PTA	Sh2d4a	0.1
PTA	Sh2d4b	0.1
PTA	Sh2d5	0.1
PTA	Sh2d7	0.1
PTA	Sh3bgr	0.1
PTA	Sh3bgrl	18.4
PTA	Sh3bgrl2	1.6
PTA	Sh3bp1	0.1
PTA	Sh3bp2	0.3
PTA	Sh3bp4	0.3
PTA	Sh3bp5	0.1
PTA	Sh3bp5l	0.1
PTA	Sh3d19	1.9
PTA	Sh3gl1	0.1
PTA	Sh3gl2	0.1
PTA	Sh3gl3	1.6
PTA	Sh3kbp1	0.6
PTA	Sh3pxd2a	0.7
PTA	Sh3rf1	1.6
PTA	Sh3rf2	0.1
PTA	Sh3rf3	0.1
PTA	Sh3tc1	0.1
PTA	Sh3tc2	0.1
PTA	Sh3yl1	0.6
PTA	Shank1	0.1
PTA	Shank2	0.1
PTA	Shank3	0.1
PTA	Sharpin	0.1
PTA	Shb	0.1
PTA	Shbg	0.1
PTA	Shc1	0.5
PTA	Shc2	0.3
PTA	Shc4	1.6
PTA	Shcbp1	0.1
PTA	Shd	0.1
PTA	She	0.1
PTA	Shf	0.1
PTA	Shh	0.1
PTA	Shisa2	0.1
PTA	Shisa3	0.1
PTA	Shisa6	6.0
PTA	Shisa7	0.1
PTA	Shkbp1	0.1
PTA	Shmt1	0.1
PTA	Shmt2	0.2
PTA	Shox2	0.1
PTA	Shpk	0.2
PTA	Shprh	2.1
PTA	Shq1	0.1
PTA	Shroom1	0.2
PTA	Shroom3	0.4
PTA	Shroom4	0.1
PTA	Siae	0.1
PTA	Siah2	3.4
PTA	Siah3	0.1
PTA	Sidt1	0.1
PTA	Sigirr	0.2
PTA	Siglec1	0.1
PTA	Siglec15	0.1
PTA	Siglec5	0.1
PTA	Sigmar1	1.9
PTA	Sik1	0.1
PTA	Sik2	2.7
PTA	Sil1	0.4
PTA	Sim1	0.1
PTA	Sim2	0.1
PTA	Sipa1	0.1
PTA	Sipa1l1	6.6
PTA	Sipa1l2	0.9
PTA	Sipa1l3	0.8
PTA	Sirt1	1.2
PTA	Sirt4	0.1
PTA	Sirt5	1.7
PTA	Sirt6	0.1
PTA	Sit1	0.1
PTA	Siva1	0.9
PTA	Six1	0.1
PTA	Six2	0.1
PTA	Six3	0.1
PTA	Six4	0.1
PTA	Six5	0.1
PTA	Six6	0.1
PTA	Ska1	0.1
PTA	Skap1	0.1
PTA	Ski	1.5
PTA	Skil	1.5
PTA	Skiv2l	0.1
PTA	Skor1	0.1
PTA	Skp2	0.8
PTA	Sla	0.1
PTA	Sla2	0.1
PTA	Slain1	22.3
PTA	Slain2	4.9
PTA	Slamf1	0.1
PTA	Slamf6	0.1
PTA	Slamf7	0.1
PTA	Slamf8	0.1
PTA	Slamf9	0.1
PTA	Slbp	0.5
PTA	Slc10a1	1.1
PTA	Slc10a2	0.1
PTA	Slc10a3	0.1
PTA	Slc10a4	0.1
PTA	Slc10a5	0.1
PTA	Slc10a6	0.1
PTA	Slc10a7	0.1
PTA	Slc11a1	0.1
PTA	Slc12a1	0.1
PTA	Slc12a2	1.2
PTA	Slc12a3	0.1
PTA	Slc12a4	4.3
PTA	Slc12a5	0.1
PTA	Slc12a6	3.4
PTA	Slc12a7	0.2
PTA	Slc12a8	0.1
PTA	Slc12a9	0.6
PTA	Slc13a1	0.1
PTA	Slc13a2	0.1
PTA	Slc13a4	0.1
PTA	Slc14a2	0.1
PTA	Slc15a1	0.1
PTA	Slc15a3	0.1
PTA	Slc15a4	1.8
PTA	Slc15a5	0.1
PTA	Slc16a1	0.1
PTA	Slc16a10	0.1
PTA	Slc16a11	0.1
PTA	Slc16a12	0.1
PTA	Slc16a13	0.1
PTA	Slc16a14	0.1
PTA	Slc16a2	1.5
PTA	Slc16a3	0.1
PTA	Slc16a4	0.3
PTA	Slc16a5	0.1
PTA	Slc16a6	0.1
PTA	Slc16a7	0.1
PTA	Slc16a8	0.1
PTA	Slc16a9	3.2
PTA	Slc17a1	0.1
PTA	Slc17a2	0.1
PTA	Slc17a3	0.1
PTA	Slc17a4	0.1
PTA	Slc17a5	2.1
PTA	Slc17a6	0.1
PTA	Slc17a7	1.9
PTA	Slc17a8	0.1
PTA	Slc17a9	0.1
PTA	Slc18a1	0.1
PTA	Slc18a2	0.6
PTA	Slc18a3	0.1
PTA	Slc19a1	0.1
PTA	Slc19a2	0.2
PTA	Slc19a3	0.2
PTA	Slc1a1	0.1
PTA	Slc1a5	0.1
PTA	Slc1a6	0.1
PTA	Slc1a7	0.1
PTA	Slc22a1	0.1
PTA	Slc22a12	0.1
PTA	Slc22a13	0.1
PTA	Slc22a14	0.1
PTA	Slc22a15	1.5
PTA	Slc22a16	0.1
PTA	Slc22a18	0.1
PTA	Slc22a2	0.1
PTA	Slc22a20	0.1
PTA	Slc22a3	0.1
PTA	Slc22a5	1.1
PTA	Slc22a6	0.1
PTA	Slc22a7	0.1
PTA	Slc22a8	0.1
PTA	Slc23a1	0.1
PTA	Slc23a3	0.1
PTA	Slc24a1	0.1
PTA	Slc24a2	0.5
PTA	Slc24a3	4.0
PTA	Slc24a4	0.5
PTA	Slc24a5	0.3
PTA	Slc24a6	0.2
PTA	Slc25a1	0.1
PTA	Slc25a10	0.1
PTA	Slc25a13	0.2
PTA	Slc25a14	1.3
PTA	Slc25a15	0.1
PTA	Slc25a16	6.9
PTA	Slc25a19	0.1
PTA	Slc25a2	0.1
PTA	Slc25a21	0.1
PTA	Slc25a22	0.8
PTA	Slc25a24	0.1
PTA	Slc25a25	0.1
PTA	Slc25a26	0.1
PTA	Slc25a27	0.1
PTA	Slc25a29	0.5
PTA	Slc25a30	0.9
PTA	Slc25a31	0.1
PTA	Slc25a32	0.2
PTA	Slc25a34	0.4
PTA	Slc25a37	0.4
PTA	Slc25a38	0.1
PTA	Slc25a39	2.2
PTA	Slc25a40	0.3
PTA	Slc25a41	0.1
PTA	Slc25a42	0.1
PTA	Slc25a43	0.1
PTA	Slc25a45	0.1
PTA	Slc25a47	0.1
PTA	Slc25a48	5.5
PTA	Slc26a1	1.7
PTA	Slc26a10	0.1
PTA	Slc26a2	0.1
PTA	Slc26a3	0.1
PTA	Slc26a4	0.1
PTA	Slc26a5	0.1
PTA	Slc26a6	0.1
PTA	Slc26a7	0.1
PTA	Slc26a9	0.1
PTA	Slc27a2	0.1
PTA	Slc27a3	0.1
PTA	Slc27a4	0.1
PTA	Slc27a5	0.1
PTA	Slc27a6	0.1
PTA	Slc28a1	0.1
PTA	Slc28a2	0.1
PTA	Slc28a3	0.1
PTA	Slc29a1	0.1
PTA	Slc29a2	0.6
PTA	Slc29a4	0.1
PTA	Slc2a10	5.0
PTA	Slc2a12	3.4
PTA	Slc2a13	0.5
PTA	Slc2a2	0.1
PTA	Slc2a3	0.1
PTA	Slc2a4	1.1
PTA	Slc2a5	0.1
PTA	Slc2a6	0.1
PTA	Slc2a7	0.1
PTA	Slc2a8	0.1
PTA	Slc2a9	0.1
PTA	Slc30a2	0.1
PTA	Slc30a3	0.1
PTA	Slc30a4	0.2
PTA	Slc30a5	0.2
PTA	Slc30a6	0.5
PTA	Slc30a7	0.3
PTA	Slc30a8	0.1
PTA	Slc31a2	0.1
PTA	Slc32a1	0.1
PTA	Slc33a1	0.4
PTA	Slc34a1	0.1
PTA	Slc34a2	0.1
PTA	Slc34a3	0.1
PTA	Slc35a2	1.7
PTA	Slc35b2	3.6
PTA	Slc35b3	0.1
PTA	Slc35b4	0.9
PTA	Slc35c1	0.1
PTA	Slc35c2	1.0
PTA	Slc35d2	0.2
PTA	Slc35d3	0.1
PTA	Slc35e1	0.8
PTA	Slc35e2	1.0
PTA	Slc35e3	0.1
PTA	Slc35e4	0.1
PTA	Slc35f1	10.5
PTA	Slc35f2	0.1
PTA	Slc35f3	0.1
PTA	Slc35f4	0.1
PTA	Slc35f5	4.5
PTA	Slc36a1	0.1
PTA	Slc36a2	0.1
PTA	Slc36a3	0.1
PTA	Slc36a4	0.1
PTA	Slc37a1	0.1
PTA	Slc37a2	0.1
PTA	Slc37a3	0.3
PTA	Slc37a4	0.2
PTA	Slc38a1	0.5
PTA	Slc38a10	0.5
PTA	Slc38a11	0.1
PTA	Slc38a2	3.6
PTA	Slc38a4	0.1
PTA	Slc38a5	0.1
PTA	Slc38a6	0.2
PTA	Slc38a7	0.7
PTA	Slc38a8	0.1
PTA	Slc38a9	0.2
PTA	Slc39a11	2.6
PTA	Slc39a14	1.7
PTA	Slc39a2	0.1
PTA	Slc39a3	0.1
PTA	Slc39a4	0.1
PTA	Slc39a5	0.1
PTA	Slc39a6	5.2
PTA	Slc39a7	0.9
PTA	Slc39a8	1.5
PTA	Slc39a9	1.6
PTA	Slc3a1	0.1
PTA	Slc40a1	0.6
PTA	Slc41a2	4.9
PTA	Slc41a3	3.2
PTA	Slc43a1	0.1
PTA	Slc43a2	0.4
PTA	Slc43a3	1.5
PTA	Slc44a3	2.5
PTA	Slc44a4	0.1
PTA	Slc44a5	0.1
PTA	Slc45a1	0.1
PTA	Slc45a2	0.1
PTA	Slc45a3	0.1
PTA	Slc45a4	0.1
PTA	Slc46a1	0.3
PTA	Slc46a2	0.1
PTA	Slc46a3	8.1
PTA	Slc47a1	0.1
PTA	Slc47a2	0.1
PTA	Slc4a1	0.1
PTA	Slc4a10	0.1
PTA	Slc4a11	0.1
PTA	Slc4a2	0.2
PTA	Slc4a3	0.1
PTA	Slc4a5	0.6
PTA	Slc4a7	0.5
PTA	Slc4a8	0.1
PTA	Slc4a9	0.1
PTA	Slc50a1	0.1
PTA	Slc5a1	0.1
PTA	Slc5a10	0.1
PTA	Slc5a11	0.1
PTA	Slc5a12	0.1
PTA	Slc5a2	0.1
PTA	Slc5a3	0.7
PTA	Slc5a5	0.1
PTA	Slc5a6	0.2
PTA	Slc5a7	0.1
PTA	Slc5a8	0.1
PTA	Slc5a9	0.1
PTA	Slc6a12	0.1
PTA	Slc6a13	0.1
PTA	Slc6a14	0.1
PTA	Slc6a15	0.1
PTA	Slc6a17	0.1
PTA	Slc6a18	0.1
PTA	Slc6a19	0.1
PTA	Slc6a2	0.1
PTA	Slc6a3	0.1
PTA	Slc6a4	0.1
PTA	Slc6a5	0.1
PTA	Slc6a6	0.1
PTA	Slc6a7	0.1
PTA	Slc7a1	0.1
PTA	Slc7a13	0.1
PTA	Slc7a14	0.1
PTA	Slc7a3	0.1
PTA	Slc7a4	0.1
PTA	Slc7a5	0.4
PTA	Slc7a6	0.3
PTA	Slc7a7	0.1
PTA	Slc7a8	0.1
PTA	Slc7a9	0.1
PTA	Slc8a1	0.4
PTA	Slc8a2	0.1
PTA	Slc8a3	0.1
PTA	Slc9a1	0.4
PTA	Slc9a10	0.1
PTA	Slc9a2	0.1
PTA	Slc9a3	0.1
PTA	Slc9a3r2	0.1
PTA	Slc9a4	0.1
PTA	Slc9a5	0.1
PTA	Slc9a6	0.7
PTA	Slc9a7	1.3
PTA	Slc9a8	1.4
PTA	Slco2a1	0.1
PTA	Slco2b1	0.1
PTA	Slco3a1	6.9
PTA	Slco4a1	0.1
PTA	Slco4c1	0.1
PTA	Slco5a1	0.1
PTA	Slfn5	0.1
PTA	Slfnl1	0.1
PTA	Slit1	0.6
PTA	Slit2	0.1
PTA	Slit3	0.1
PTA	Slitrk1	0.2
PTA	Slitrk3	0.1
PTA	Slitrk4	0.1
PTA	Slitrk5	0.1
PTA	Slitrk6	0.1
PTA	Sln	0.1
PTA	Slpi	0.1
PTA	Slu7	2.0
PTA	Slurp1	0.1
PTA	Slx1b	0.1
PTA	Slx4	0.1
PTA	Smad1	4.1
PTA	Smad2	0.6
PTA	Smad3	1.1
PTA	Smad4	0.9
PTA	Smad6	0.1
PTA	Smad7	0.3
PTA	Smad9	3.1
PTA	Smagp	0.1
PTA	Smap2	0.3
PTA	Smarca1	2.1
PTA	Smarca5	3.6
PTA	Smarcal1	0.6
PTA	Smarcc1	2.4
PTA	Smarcd1	1.7
PTA	Smarcd2	0.1
PTA	Smarcd3	1.0
PTA	Smarce1	5.0
PTA	Smc1b	0.1
PTA	Smc2	1.1
PTA	Smchd1	5.2
PTA	Smcp	0.1
PTA	Smcr7	0.3
PTA	Smcr7l	0.9
PTA	Smcr8	0.8
PTA	Smek1	2.1
PTA	Smg5	1.8
PTA	Smg6	0.6
PTA	Smn1	0.1
PTA	Smo	0.6
PTA	Smoc1	0.4
PTA	Smoc2	0.1
PTA	Smpd3	0.1
PTA	Smpd4	1.6
PTA	Smpdl3b	0.1
PTA	Smpx	0.1
PTA	Smr3a	0.1
PTA	Sms	1.9
PTA	Smtn	0.1
PTA	Smtnl1	0.2
PTA	Smtnl2	0.1
PTA	Smug1	1.9
PTA	Smurf1	0.3
PTA	Smyd1	0.1
PTA	Smyd2	0.1
PTA	Smyd3	1.9
PTA	Smyd4	0.1
PTA	Smyd5	0.2
PTA	Snai1	0.1
PTA	Snai2	0.1
PTA	Snai3	0.1
PTA	Snap29	2.4
PTA	Snap91	1.3
PTA	Snapc1	0.8
PTA	Snapc2	1.2
PTA	Snapc4	0.1
PTA	Snca	0.1
PTA	Sncaip	0.7
PTA	Sncb	0.1
PTA	Sncg	0.1
PTA	Snd1	0.2
PTA	Sned1	0.1
PTA	Snf8	1.4
PTA	Snhg10	0.1
PTA	Snhg7	0.1
PTA	Snhg8	42.9
PTA	Snip1	0.3
PTA	Snph	0.1
PTA	Snrk	1.5
PTA	Snrnp25	0.2
PTA	Snrnp35	0.2
PTA	Snrnp40	0.1
PTA	Snrpa	0.4
PTA	Snrpb	0.1
PTA	Snrpc	0.9
PTA	Snrpd3	4.3
PTA	Snrpe	2.2
PTA	Snrpf	0.1
PTA	Snrpn	10.0
PTA	Snta1	8.5
PTA	Sntb1	0.3
PTA	Sntb2	1.1
PTA	Sntg1	0.1
PTA	Sntg2	0.1
PTA	Sntn	0.1
PTA	Snupn	0.8
PTA	Snx11	0.2
PTA	Snx15	0.2
PTA	Snx16	0.1
PTA	Snx17	0.9
PTA	Snx19	1.9
PTA	Snx20	0.1
PTA	Snx21	2.1
PTA	Snx22	0.1
PTA	Snx24	1.3
PTA	Snx25	0.1
PTA	Snx29	0.8
PTA	Snx30	1.8
PTA	Snx31	0.1
PTA	Snx33	0.4
PTA	Snx7	0.7
PTA	Snx8	0.2
PTA	Snx9	1.4
PTA	Soat2	0.1
PTA	Sobp	1.2
PTA	Socs1	0.1
PTA	Socs2	0.1
PTA	Socs3	0.1
PTA	Socs4	2.1
PTA	Socs5	0.3
PTA	Socs6	0.6
PTA	Socs7	0.3
PTA	Sohlh1	0.1
PTA	Sohlh2	0.1
PTA	Solh	0.1
PTA	Sorbs2	0.1
PTA	Sorcs1	0.3
PTA	Sorcs3	0.1
PTA	Sord	1.4
PTA	Sos1	4.2
PTA	Sost	0.1
PTA	Sostdc1	0.1
PTA	Sox10	0.3
PTA	Sox11	0.1
PTA	Sox12	0.1
PTA	Sox13	0.7
PTA	Sox14	0.1
PTA	Sox15	2.2
PTA	Sox17	0.1
PTA	Sox18	0.1
PTA	Sox3	0.1
PTA	Sox30	0.1
PTA	Sox4	0.1
PTA	Sox7	0.1
PTA	Sp1	3.3
PTA	Sp100	0.1
PTA	Sp110	3.4
PTA	Sp140	0.3
PTA	Sp2	3.4
PTA	Sp4	0.7
PTA	Sp5	0.1
PTA	Sp6	0.1
PTA	Sp7	0.1
PTA	Sp8	0.1
PTA	Sp9	0.1
PTA	Spa17	0.1
PTA	Spaca1	0.1
PTA	Spaca3	0.1
PTA	Spaca4	0.1
PTA	Spaca5	0.1
PTA	Spaca7	0.1
PTA	Spag1	0.1
PTA	Spag11a	0.1
PTA	Spag11b	0.1
PTA	Spag16	0.1
PTA	Spag17	0.1
PTA	Spag4	0.1
PTA	Spag5	0.1
PTA	Spag6	0.1
PTA	Spag8	0.1
PTA	Spam1	0.1
PTA	Spast	1.5
PTA	Spata13	2.0
PTA	Spata16	0.1
PTA	Spata17	0.1
PTA	Spata18	0.1
PTA	Spata19	0.1
PTA	Spata2	2.4
PTA	Spata20	2.4
PTA	Spata21	0.1
PTA	Spata22	7.2
PTA	Spata24	0.1
PTA	Spata2L	0.1
PTA	Spata3	0.1
PTA	Spata4	0.1
PTA	Spata5	1.3
PTA	Spata6	0.1
PTA	Spata7	0.3
PTA	Spata9	0.1
PTA	Spatc1	0.1
PTA	Spats1	0.1
PTA	Spats2	0.1
PTA	Spats2l	1.2
PTA	Spc24	0.1
PTA	Spc25	0.1
PTA	Spdef	0.1
PTA	Spdya	0.1
PTA	Spef1	0.1
PTA	Spef2	0.1
PTA	Spem1	0.1
PTA	Spen	2.3
PTA	Spert	0.1
PTA	Spesp1	0.1
PTA	Spg11	4.6
PTA	Spg20	2.8
PTA	Spg21	2.2
PTA	Spg7	1.3
PTA	Sphk1	0.1
PTA	Sphk2	0.1
PTA	Sphkap	0.1
PTA	Spib	0.1
PTA	Spic	0.1
PTA	Spice1	0.8
PTA	Spin4	0.7
PTA	Spink13	0.1
PTA	Spink14	0.1
PTA	Spink2	0.1
PTA	Spink4	0.1
PTA	Spink5	0.1
PTA	Spink6	0.1
PTA	Spink7	0.1
PTA	Spink8	0.1
PTA	Spinlw1	0.1
PTA	Spint1	0.1
PTA	Spint2	0.1
PTA	Spint3	0.1
PTA	Spint4	0.1
PTA	Spire2	0.1
PTA	Spn	0.1
PTA	Spns1	0.1
PTA	Spns2	0.1
PTA	Spns3	0.1
PTA	Spo11	0.1
PTA	Spock1	26.8
PTA	Spock2	17.3
PTA	Spock3	0.7
PTA	Spon2	0.1
PTA	Spopl	0.2
PTA	Spp1	7.6
PTA	Spp2	0.1
PTA	Sppl3	1.0
PTA	Spr	0.1
PTA	Spred3	0.1
PTA	Sprn	0.1
PTA	Sprr1a	0.1
PTA	Sprr1b	0.1
PTA	Sprr2b	0.1
PTA	Sprr2d	0.1
PTA	Sprr2e	0.1
PTA	Sprr2f	0.1
PTA	Sprr2g	0.1
PTA	Sprr3	0.1
PTA	Sprr4	0.1
PTA	Spry1	1.7
PTA	Spry3	0.2
PTA	Spry4	1.5
PTA	Spryd3	3.2
PTA	Spryd4	2.8
PTA	Spsb1	0.1
PTA	Spsb2	0.1
PTA	Spsb3	0.1
PTA	Spsb4	0.1
PTA	Sptlc2	3.8
PTA	Sptlc3	0.1
PTA	Spty2d1	0.2
PTA	Spz1	0.1
PTA	Srbd1	0.1
PTA	Src	0.1
PTA	Srcin1	0.1
PTA	Srcrb4d	0.1
PTA	Srd5a1	0.1
PTA	Srd5a2	0.1
PTA	Srd5a3	0.2
PTA	Srf	1.0
PTA	Srfbp1	1.6
PTA	Srgap1	5.5
PTA	Srgap2	0.1
PTA	Srgn	0.2
PTA	Srl	0.1
PTA	Srms	0.1
PTA	Srpk3	0.1
PTA	Srpr	1.7
PTA	Srprb	2.6
PTA	Srpx	0.5
PTA	Srpx2	0.2
PTA	Srrd	0.1
PTA	Srrm3	0.1
PTA	Srrm4	0.1
PTA	Srsf12	0.1
PTA	Srxn1	5.1
PTA	Sry	0.1
PTA	Ss18l1	0.3
PTA	Ssbp3	3.1
PTA	Ssbp4	0.4
PTA	Ssh1	0.6
PTA	Ssh2	0.6
PTA	Ssh3	0.5
PTA	Ssna1	0.4
PTA	Sspn	2.7
PTA	Sspo	0.1
PTA	Ssr1	4.1
PTA	Sssca1	2.2
PTA	Sst	0.1
PTA	Sstr1	0.1
PTA	Sstr2	0.1
PTA	Sstr3	0.1
PTA	Sstr4	0.1
PTA	Sstr5	0.1
PTA	Ssu72	2.6
PTA	St14	0.1
PTA	St18	2.3
PTA	St3gal1	2.8
PTA	St3gal2	0.1
PTA	St3gal3	0.1
PTA	St3gal5	0.8
PTA	St3gal6	0.1
PTA	St6gal2	0.5
PTA	St6galnac1	0.1
PTA	St6galnac2	0.1
PTA	St6galnac3	0.1
PTA	St6galnac4	0.1
PTA	St6galnac6	0.6
PTA	St7	1.8
PTA	St7l	9.3
PTA	St8sia1	0.1
PTA	St8sia2	0.1
PTA	St8sia3	0.1
PTA	St8sia4	0.1
PTA	St8sia5	0.3
PTA	St8sia6	0.1
PTA	Stab1	0.1
PTA	Stab2	0.1
PTA	Stac	0.1
PTA	Stac2	0.1
PTA	Stac3	0.1
PTA	Stag2	1.8
PTA	Stag3	0.1
PTA	Stam2	10.9
PTA	Stambp	0.5
PTA	Stap1	0.1
PTA	Stap2	0.1
PTA	Star	0.1
PTA	Stard10	0.1
PTA	Stard13	0.6
PTA	Stard3	0.1
PTA	Stard3nl	5.4
PTA	Stard4	0.1
PTA	Stard5	0.1
PTA	Stard6	0.1
PTA	Stat1	3.0
PTA	Stat2	0.5
PTA	Stat4	0.1
PTA	Stat5a	0.1
PTA	Stat5b	3.1
PTA	Stat6	0.3
PTA	Stau2	2.3
PTA	Stbd1	0.1
PTA	Stc1	0.1
PTA	Stc2	0.1
PTA	Steap1	0.1
PTA	Steap2	2.7
PTA	Steap3	0.1
PTA	Steap4	0.1
PTA	Stil	0.1
PTA	Stim1	1.6
PTA	Stim2	5.8
PTA	Stk10	0.1
PTA	Stk11ip	0.1
PTA	Stk16	0.1
PTA	Stk19	0.2
PTA	Stk3	2.6
PTA	Stk31	0.1
PTA	Stk32a	0.1
PTA	Stk32b	0.1
PTA	Stk32c	0.1
PTA	Stk33	5.7
PTA	Stk35	0.1
PTA	Stk36	0.3
PTA	Stk39	3.3
PTA	Stk4	0.2
PTA	Stk40	0.2
PTA	Stmn2	0.1
PTA	Stmn3	1.0
PTA	Stmn4	0.1
PTA	Stom	58.1
PTA	Stoml1	0.1
PTA	Stoml2	3.1
PTA	Stoml3	0.1
PTA	Ston1	0.1
PTA	Stox1	16.3
PTA	Stra13	8.9
PTA	Stra6	0.1
PTA	Stra8	0.1
PTA	Strada	0.8
PTA	Stradb	6.4
PTA	Strc	0.1
PTA	Strn	0.3
PTA	Strn4	0.2
PTA	Stx11	0.1
PTA	Stx17	0.2
PTA	Stx18	0.7
PTA	Stx19	0.1
PTA	Stx1a	0.1
PTA	Stx2	3.0
PTA	Stx3	0.1
PTA	Stx6	0.8
PTA	Stx8	0.1
PTA	Stxbp1	4.8
PTA	Stxbp2	0.1
PTA	Stxbp5	2.0
PTA	Stxbp5l	2.2
PTA	Styk1	0.1
PTA	Styx	0.7
PTA	Styxl1	0.1
PTA	Sucnr1	0.1
PTA	Suds3	0.2
PTA	Sufu	1.3
PTA	Sugp1	0.6
PTA	Sugp2	3.7
PTA	Sugt1	1.8
PTA	Sulf1	0.1
PTA	Sulf2	0.1
PTA	Sult1a1	3.8
PTA	Sult1b1	0.1
PTA	Sult1c2	0.1
PTA	Sult1e1	0.1
PTA	Sult2a1	0.1
PTA	Sult2b1	0.1
PTA	Sult4a1	0.1
PTA	Sult6b1	0.1
PTA	Sumf2	8.4
PTA	Sun3	0.1
PTA	Sun5	0.1
PTA	Supt3h	0.1
PTA	Supt5h	0.1
PTA	Supv3l1	0.1
PTA	Surf6	0.1
PTA	Susd1	0.1
PTA	Susd2	0.1
PTA	Susd3	0.1
PTA	Susd4	0.1
PTA	Susd5	0.6
PTA	Suv39h1	0.1
PTA	Suv39h2	1.2
PTA	Suv420h2	0.1
PTA	Sv2a	0.1
PTA	Sv2b	0.1
PTA	Sv2c	0.1
PTA	Svep1	0.2
PTA	Svil	0.1
PTA	Svip	0.1
PTA	Svop	0.1
PTA	Svopl	0.1
PTA	Swi5	1.4
PTA	Syap1	0.9
PTA	Syce1	0.1
PTA	Syce1l	0.1
PTA	Syce2	0.1
PTA	Sycn	0.1
PTA	Sycp1	0.1
PTA	Sycp2	0.1
PTA	Sycp3	0.1
PTA	Syde1	0.1
PTA	Syde2	0.1
PTA	Sympk	0.1
PTA	Syn1	1.4
PTA	Syn2	0.4
PTA	Syn3	0.1
PTA	Sync	0.1
PTA	Syne2	0.1
PTA	Syngr1	0.3
PTA	Syngr2	0.4
PTA	Syngr3	0.1
PTA	Syngr4	0.1
PTA	Synj2	0.6
PTA	Synj2bp	1.7
PTA	Synm	2.2
PTA	Synpo	0.1
PTA	Synpo2	0.1
PTA	Synpo2l	0.1
PTA	Synpr	0.1
PTA	Synrg	3.2
PTA	Syp	0.1
PTA	Sypl2	1.8
PTA	Sys1	0.1
PTA	Syt1	0.1
PTA	Syt10	0.1
PTA	Syt12	0.1
PTA	Syt13	0.1
PTA	Syt14	0.2
PTA	Syt15	0.1
PTA	Syt16	0.1
PTA	Syt17	3.8
PTA	Syt2	0.2
PTA	Syt3	0.1
PTA	Syt4	0.1
PTA	Syt5	0.1
PTA	Syt6	0.1
PTA	Syt7	0.1
PTA	Syt8	0.1
PTA	Syt9	2.5
PTA	Sytl1	0.1
PTA	Sytl2	2.0
PTA	Sytl3	0.1
PTA	Sytl4	1.1
PTA	Sytl5	0.1
PTA	Syvn1	5.0
PTA	Szt2	0.1
PTA	T	0.1
PTA	Taar1	0.1
PTA	Taar2	0.1
PTA	Taar3	0.1
PTA	Taar5	0.1
PTA	Taar6	0.1
PTA	Taar9	0.1
PTA	Tab1	10.2
PTA	Tab3	6.4
PTA	Tac1	0.1
PTA	Tac4	0.1
PTA	Tacc1	10.6
PTA	Tacc2	0.6
PTA	Tacc3	0.1
PTA	Taco1	1.4
PTA	Tacr1	0.1
PTA	Tacr2	0.1
PTA	Tacr3	0.1
PTA	Tacstd2	0.1
PTA	Tada2a	0.1
PTA	Tada2b	1.2
PTA	Tada3	12.2
PTA	Taf10	7.6
PTA	Taf12	0.7
PTA	Taf1a	0.1
PTA	Taf1b	0.1
PTA	Taf1c	0.4
PTA	Taf1d	0.4
PTA	Taf2	0.1
PTA	Taf3	2.8
PTA	Taf4b	0.1
PTA	Taf5	0.1
PTA	Taf5l	6.0
PTA	Taf6	0.2
PTA	Taf6l	0.1
PTA	Taf7	3.9
PTA	Taf7l	0.1
PTA	Taf8	0.1
PTA	Tagap	0.1
PTA	Tagln	0.1
PTA	Tagln2	0.5
PTA	Tal1	0.1
PTA	Tal2	0.1
PTA	Taldo1	11.6
PTA	Tanc1	0.5
PTA	Taok2	0.4
PTA	Taok3	2.7
PTA	Tap1	0.2
PTA	Tap2	0.1
PTA	Tapbp	2.6
PTA	Tapbpl	0.7
PTA	Tarbp2	0.3
PTA	Tarm1	0.1
PTA	Tars	0.5
